Status,Status,Commit Hash,Message,Notes,Problem
Done (Merged to dashpay),,ed6ae8059,Merge #12568: Allow dustrelayfee to be set to zero,,FALSE
DNM (Did Not Merge),,7deba93bd,test: Update trust git root,,FALSE
Done (Merged to dashpay),,990353775,Merge #12604: Add DynamicMemoryUsage() to CDBWrapper to estimate LevelDB memory use,,FALSE
Done (Merged to dashpay),,1f9349129,Merge #12615: doc: allow for SIGNER containing spaces,,FALSE
Done (Merged to dashpay),,cff95a632,Merge #12616: Set modal overlay hide button as default,,FALSE
Done (Merged to dashpay),,d74b01db0,Merge #12588: [Utils] Remove deprecated PyZMQ call from Python ZMQ example,,FALSE
Done (Merged to dashpay),,bc679829e,"Merge #10271: Use std::thread::hardware_concurrency, instead of Boost, to determine available cores",,FALSE
Done (Merged to dashpay),,765a3ebb0,Merge #11986: [depends] zeromq 4.2.3,,FALSE
Done (Merged to dashpay),,f13d756cd,Merge #12373: Build: Add build support for profiling.,,FALSE
Done (Merged to dashpay),,20e3b9a48,Merge #12617: gui: Show messages as text not html,,FALSE
Done (Merged to dashpay),,a36834f10,Merge #9037: net: Add test-before-evict discipline to addrman,,FALSE
Done (Merged to dashpay),,85424d79e,Merge #12603: [docs] PeerLogicValidation interface,,FALSE
Done (Merged to dashpay),,b7c8812ad,Merge #12564: [arith_uint256] Avoid unnecessary this-copy using prefix operator,,FALSE
DNM (Did Not Merge),,12ac2f0d7,Merge #12581: doc: Mention configure without wallet in FreeBSD instructions,we don't have free bsd docs...,FALSE
Done (Merged to dashpay),,cd5e4381d,Merge #12479: RPC: Add child transactions to getrawmempool verbose output,,FALSE
Done (Merged to dashpay),,e1d6e2af6,Merge #12622: net: Correct addrman logging,,FALSE
Done (Merged to dashpay),,9fb3898c3,Merge #12432: [qt] send: Clear All also resets coin control options,,FALSE
Done (Merged to dashpay),,14475e2dc,Merge #12097: [scripts] lint-whitespace: use perl instead of grep -P,,FALSE
Done (Merged to dashpay),,17c44b208,Merge #12098: [scripts] lint-whitespace: add param to check last N commits,,FALSE
DNM (Did Not Merge),,29088b14e,Merge #12600: Add a test for large tx output scripts with segwit input.,prob not needed,FALSE
Done (Merged to dashpay),,b225010a8,Merge #11372: Address encoding cleanup,likely bech32 dep.,FALSE
Done (Merged to dashpay),,8a709fba9,Merge #12619: doc: Give hint about gitian not able to download,,FALSE
Done (Merged to dashpay),,0f7167989,Merge #12482: [tests] bind functional test nodes to 127.0.0.1,,FALSE
DNM (Did Not Merge),,3fa24bb21,Merge #12204: Fix overly eager BIP30 bypass,"Not needed, we never used BIP30",FALSE
Done (Merged to dashpay),,4ca7c1e4a,Merge #9991: listreceivedbyaddress Filter Address,,FALSE
DNM (Did Not Merge),,a312e201b,Merge #12631: [gitian] Alphabetize signing keys & add kallewoof key,,FALSE
Done (Merged to dashpay),,da9a2f5cd,Merge #11630: Simplify Base32 and Base64 conversions,We don't have key_io.cpp,FALSE
Done (Merged to dashpay),,791c3ea61,Merge #12627: qa: Fix some tests to work on native windows,,FALSE
Done (Merged to dashpay),,8a43bdcff,Merge #12620: Remove TransactionTableModel::TxIDRole,,FALSE
Done (Merged to dashpay),,98bc27fb5,Merge #11687: External wallet files,,FALSE
Done (Merged to dashpay),,842f61a67,"Merge #11900: [script] simplify CheckMinimalPush checks, add safety assert",,FALSE
Done (Merged to dashpay),,efa18a230,Merge #12626: Limit the number of IPs addrman learns from each DNS seeder,,FALSE
Done (Merged to dashpay),,a34ac6ae0,Merge #9598: Improve readability by removing redundant casts to same type (on all platforms),,FALSE
Done (Merged to dashpay),,29fad97c3,Merge #12607: depends: Remove ccache,,FALSE
Done (Merged to dashpay),,bb98aec67,Merge #12567: util: Print timestamp strings in logs using ISO 8601 formatting,,FALSE
Done (Merged to dashpay),,d8d9162f5,Merge #12572: [script] lint-whitespace: find errors more easily,,FALSE
Done (Merged to dashpay),,66e91420a,Merge #12545: test: Use wait_until to ensure ping goes out,,FALSE
Done (Merged to dashpay),,ae5bcc7ab,"Merge #10694: Remove redundant code in MutateTxSign(CMutableTransaction&, const std::string&)",,FALSE
Done (Merged to dashpay),,3d16f5815,Merge #12659: Improve Fatal LevelDB Log Messages,,FALSE
DNM (Did Not Merge),,0f58d7f3d,Merge #12405: travis: Full clone for git subtree check,,FALSE
Done (Merged to dashpay),,0f0229d0c,Merge #12643: [qa] util: Remove unused sync_chain,,FALSE
Done (Merged to dashpay),,702e8b70b,Merge #11872: [rpc] createrawtransaction: Accept sorted outputs,,FALSE
Done (Merged to dashpay),,af88094e4,Merge #12658: Sanitize some wallet serialization,,FALSE
Done (Merged to dashpay),,d42a4fe5a,Merge #11041: Add LookupBlockIndex,,FALSE
Done (Merged to dashpay),,063097464,Merge #11772: [tests] Change invalidblockrequest to use BitcoinTestFramework,,FALSE
Done (Merged to dashpay),,18462960c,Merge #12681: Fix ComputeTimeSmart test failure with -DDEBUG_LOCKORDER,,FALSE
Done (Merged to dashpay),,6acd8700b,Merge #9680: Unify CWalletTx construction,,FALSE
Done (Merged to dashpay),,c6fc66562,Merge #12680: Add missing virtual destructor in PeerLogicValidation,,FALSE
DNM (Did Not Merge),,9f04c8e23,Merge #12682: travis: Clone depth 1 unless $CHECK_DOC,,FALSE
Done (Merged to dashpay),,ce6ffe196,Merge #12638: qa: Cache only chain and wallet for regtest datadir,,FALSE
Done (Merged to dashpay),,c4219ff37,Merge #12625: depends: biplist 1.0.3,,FALSE
Done (Merged to dashpay),,7fb8fb43a,Merge #12102: Apply hardening measures in bitcoind systemd service file,,FALSE
Done (Merged to dashpay),,05042d38b,"Merge #12666: configure: UniValue 1.0.4 is required for pushKV(, bool)",,FALSE
Done (Merged to dashpay),,56cc02211,Merge #12080: Add support to search the address book,,FALSE
DNM (Did Not Merge),,de2fcaa89,Merge #12668: Doc: do update before fetching packages in WSL build guide,our windows doc is up to date,FALSE
DNM (Did Not Merge),,e7721e667,Merge #12586: docs: Update osx brew install instruction,Going to have phez add to his backlog to basically take most up to date btc docs and pull them in,FALSE
Done (Merged to dashpay),,e057589dc,Merge #10637: Coin Selection with Murch's algorithm,large conflicts - udjin open PR - partialy? done,FALSE
Done (Merged to dashpay),,947c25ead,Merge #12431: Only call NotifyBlockTip when chainActive changes,,FALSE
Done (Merged to dashpay),,df529dcc6,Merge #12693: Remove unused variable in SortForBlock,,FALSE
Done (Merged to dashpay),,2bac3e484,Merge #12621: Avoid querying unnecessary model data when filtering transactions,,FALSE
Done (Merged to dashpay),,7be9a9a57,Merge #12683: Fix more constness violations in serialization code,,FALSE
DNM (Did Not Merge),,af20f9b1d,Merge #12542: Remove redundant includes. Conform to header include guidelines.,,FALSE
Done (Merged to dashpay),,585db41e9,Merge #12437: [Trivial] Simplify if-else blocks and more descriptive variable naming,,FALSE
Done (Merged to dashpay),,00d168049,Merge #12710: Append scripts to new test_list array to fix bad assignment,,FALSE
Done (Merged to dashpay),,872c921c0,Merge #12720: qa: Avoiding 'file' function name from python2,,FALSE
Done (Merged to dashpay),,6324c68aa,Merge #12678: build: Fix a few compilation issues with Clang 7 and -Werror,,FALSE
DNM (Did Not Merge),,c39dd2ef5,Merge #12408: wallet: Change output type globals to members,based around bech32,FALSE
Done (Merged to dashpay),,93634f296,Merge #12553: Prefer wait_until over polling with time.sleep,,FALSE
Done (Merged to dashpay),,ebdf84c96,Merge #12700: Document RPC method aliasing,,FALSE
Done (Merged to dashpay),,ee7b67e27,Merge #9753: Add static_assert to prevent VARINT(<signed value>),,FALSE
Done (Merged to dashpay),,8ee5c7b74,Merge #12727: [RPC] Remove unreachable help conditions in rpcwallet.cpp,,FALSE
Done (Merged to dashpay),,e47682633,"Merge #12721: Qt: remove ""new"" button during receive-mode in addressbook",,FALSE
Done (Merged to dashpay),,55f490a79,Merge #12652: bitcoin-cli: Provide a better error message when bitcoind is not running,,FALSE
Done (Merged to dashpay),,4ba3d4f43,Merge #12728: [tests] rename TestNode to TestP2PConn in tests,,FALSE
Done (Merged to dashpay),,9b8b1079d,Merge #12737: Remove unnecessary NONNEGATIVE_SIGNED,dep 9753,FALSE
Done (Merged to dashpay),,4ad3b3c72,Merge #12716: Fix typos and cleanup in various files,,FALSE
Done (Merged to dashpay),,310dc61ea,Merge #12723: Qt5: Warning users about invalid-BIP21 URI bitcoin://,,FALSE
Done (Merged to dashpay),,2405ce1df,Merge #12746: tests: Remove unused argument max_invalid from check_estimates(...),,FALSE
Done (Merged to dashpay),,2b1c50b93,Merge #12747: Fix typos,,FALSE
Done (Merged to dashpay),,e0f7515f5,Merge #12750: Replace boost::call_once with std::call_once,,FALSE
Done (Merged to dashpay),,ad823178e,Merge #12704: base58: use map instead of strchr() when decode,,FALSE
Done (Merged to dashpay),,185d48473,Merge #12718: [Tests] Require exact match in assert_start_raises_init_eror (jnewbery),,FALSE
Done (Merged to dashpay),,6d36f599f,Merge #12076: qa: Use node.datadir instead of tmpdir in test framework,,FALSE
Done (Merged to dashpay),,a6926b065,"Merge #12048: Use best-fit strategy in Arena, now O(log(n)) instead O(n)",,FALSE
Done (Merged to dashpay),,c290508a5,Merge #12630: Provide useful error message if datadir is not writable.,,FALSE
Done (Merged to dashpay),,f686002a8,Merge #12742: Make FastRandomContext support standard C++11 RNG interface,,FALSE
Done (Merged to dashpay),,9552dfb1f,Merge #12694: Actually disable BnB when there are preset inputs,10637,FALSE
Done (Merged to dashpay),,cead84b72,Merge #11536: Rename account to label where appropriate,,FALSE
DNM (Did Not Merge),,02b7e8319,Merge #12709: [wallet] shuffle sendmany recipients ordering,,FALSE
DNM (Did Not Merge),,b43aba89e,Merge #12772: [CI]: bump travis timeout for make check to 50m,I dont do travis,FALSE
DNM (Did Not Merge),,7466a26ca,Merge #12760: Docs: Improve documentation on standard communication channels,we have dif. comm. channels,FALSE
Done (Merged to dashpay),,25cf18f23,Merge #12610: Multiwallet for the GUI,,FALSE
DNM (Did Not Merge),,ec7dbaa37,Merge #12756: [config] Remove blockmaxsize option,,FALSE
DNM (Did Not Merge),,c948dc8f4,Merge #12699: [wallet] Shuffle transaction inputs before signing,we use bip69,FALSE
DNM (Did Not Merge),,0a018431c,Merge #11962: [net] add seed.bitcoin.sprovoost.nl to DNS seeds,,FALSE
Done (Merged to dashpay),,f4353daa6,Merge #12779: Qt: Remove unused method setupAmountWidget(...),,FALSE
Done (Merged to dashpay),,17b246f4b,Merge #12793: qt: Avoid reseting on resetguisettigs=0,,FALSE
Done (Merged to dashpay),,68484d64f,Merge #12795: do not truncate .dat extension for wallets in gui,,FALSE
Done (Merged to dashpay),,3de01268b,"Merge #10742: scripted-diff: Use scoped enumerations (C++11, ""enum class"")",,FALSE
Done (Merged to dashpay),,0415b1e6b,Merge #12797: init: Fix help message for checkblockindex,,FALSE
Done (Merged to dashpay),,2d97611c4,"Merge #12800: doc: Add note about our preference for scoped enumerations (""enum class"")",,FALSE
Done (Merged to dashpay),,bf8fc7d35,Merge #12714: Introduce interface for signing providers,,FALSE
Done (Merged to dashpay),,e49ba2e23,Merge #12762: Make CKeyStore an interface,,FALSE
Done (Merged to dashpay),,b648974cc,Merge #12778: RPC: Add username and ip logging for RPC method requests,,FALSE
Done (Merged to dashpay),,534b8fa56,Merge #12653: Allow to optional specify the directory for the blocks storage,,FALSE
Done (Merged to dashpay),,ac898b689,Merge #12717: [REST] Handle UTXO retrieval when ignoring the mempool,,FALSE
Done (Merged to dashpay),,18606eb47,Merge #12806: qa: Fix function names in feature_blocksdir,,FALSE
DNM (Did Not Merge),,174d0160c,Merge #12798: doc: Refer to witness reserved value as spec. in the BIP,witness,FALSE
Done (Merged to dashpay),,0d8fc8de0,Merge #12811: test: Make summary row bold-red if any test failed and show failed tests at end of table,,FALSE
Done (Merged to dashpay),,624bee965,Merge #11881: Remove Python2 support,,FALSE
DNM (Did Not Merge),,082e26c08,Merge #12821: contrib: Remove unused import string,dep 11881,FALSE
Done (Merged to dashpay),,047865e8d,Merge #12495: Increase LevelDB max_open_files,,FALSE
Done (Merged to dashpay),,cd99e5bdc,Merge #12787: rpc: Adjust ifdef to avoid unreachable code,,FALSE
Done (Merged to dashpay),,e80716d3b,Merge #12784: Fix bug in memory usage calculation (unintended integer division),,FALSE
DNM (Did Not Merge),,490644d29,Merge #12790: [Tests] Use blockmaxweight where tests previously had blockmaxsize,segwit specific,FALSE
Done (Merged to dashpay),,d3908e2ce,Merge #12759: [Docs] Improve formatting of developer notes,,FALSE
Done (Merged to dashpay),,6d53663a4,Merge #10762: [wallet] Remove Wallet dependencies from init.cpp,,FALSE
Done (Merged to dashpay),,f0f9732d0,Merge #11773: [tests] Change feature_block.py to use BitcoinTestFramework,,FALSE
DNM (Did Not Merge),,252c1b0fa,Merge #12829: Python3 fixup,"empty, I think we've done newer backports on these files",FALSE
Done (Merged to dashpay),,de6bdfd78,Merge #12692: Add configure options for various -fsanitize flags,,FALSE
Done (Merged to dashpay),,3b62a9138,Merge #12172: Bugfix: RPC: savemempool: Don't save until LoadMempool() is finished,,FALSE
Done (Merged to dashpay),,ff48f6267,Merge #12822: Revert 7deba93bdc76616011a9f493cbc203d60084416f and fix expired-key-sigs properly,,FALSE
Done (Merged to dashpay),,d2d7267e2,Merge #12752: [MOVEONLY] Move compressor utility functions out of class,,FALSE
Done (Merged to dashpay),,8203c4c42,Merge #12740: Add native support for serializing char arrays without FLATDATA,,FALSE
DNM (Did Not Merge),,40f4baffa,Merge #12839: test: Remove travis checkout depth,,FALSE
Done (Merged to dashpay),,de7e58684,Merge #12810: [Tests] Fix a typo at assert_start_raises_init_error() and use specific exception for initialization error,12718,FALSE
Done (Merged to dashpay),,5e53b80b0,Merge #12820: contrib: Fix check-doc script regexes,,FALSE
Done (Merged to dashpay),,be299c4a4,Merge #12780: Reduce variable scopes,,FALSE
Done (Merged to dashpay),,4490871ed,Merge #12713: Track negated options in the option parser,,FALSE
Done (Merged to dashpay),,243c9bb79,Merge #12804: [tests] Fix intermittent rpc_net.py failure.,,FALSE
Done (Merged to dashpay),,2a09a78c0,Merge #11817: [tests] Change feature_csv_activation.py to use BitcoinTestFramework,,FALSE
Done (Merged to dashpay),,d454e39f2,Merge #12843: [tests] Test starting bitcoind with -h and -version,,FALSE
Done (Merged to dashpay),,fa5825d61,Merge #12284: Remove assigned but never used local variables. Enable Travis checking for unused local variables.,,FALSE
Done (Merged to dashpay),,9beded586,Merge #12719: tests: Add note about test suite naming convention in developer-notes.md,,FALSE
Done (Merged to dashpay),,0c5f67b8e,Merge #12757: Clarify include guard naming convention,,FALSE
DNM (Did Not Merge),,821980c00,Merge #12857: Avoid travis lint-include-guards error,likely done manually,FALSE
Done (Merged to dashpay),,18815b4bf,Merge #11742: rpc: Add testmempoolaccept,"Conflicts with out fDryRun, which we can maybe remove",FALSE
Done (Merged to dashpay),,c564424d9,Merge #12861: [tests] Stop feature_block.py from blowing up memory.,,FALSE
Done (Merged to dashpay),,ad960f577,Merge #12846: [moveonly] Extract HelpRequested to dry up the help options testing,,FALSE
Done (Merged to dashpay),,1d540046f,Merge #12870: make clean removes src/qt/moc_ files,,FALSE
DNM (Did Not Merge),,648252e8a,Merge #12851: travis: Run verify-commits only on cron jobs,,FALSE
Done (Merged to dashpay),,dab0d6859,Merge #12702: [wallet] [rpc] [doc] importprivkey: hint about importmulti,,FALSE
Done (Merged to dashpay),,2106c4c64,Merge #12853: qa: Match full plain text by default,,FALSE
Done (Merged to dashpay),,bfaed1ab2,Merge #12460: Assert CPubKey::ValidLength to the pubkey's header-relevant size,,FALSE
DNM (Did Not Merge),,88430cbab,Merge #12167: Make segwit failure due to CLEANSTACK violation return a SCRIPT_ERR_CLEANSTACK error code,,FALSE
